PC1,PC2
-0.7546501879557858,0.0431400027417633
-0.7960546365214223,-0.037053047381889095
-0.5684377598203504,0.25028472228627413
-0.6593561637825868,0.11488755845491316
-0.5899260218027027,0.120543125314369
-0.7341868759219004,0.020725238912433636
-0.7353737316400255,0.010235802652403952
-0.7753142951372012,-0.026610639082290638
-0.7062056945340458,0.0681495111576875
-0.7612360118247841,0.019312622323053114
-0.7976946872374797,-0.07344870001087168
-0.5620756555393562,0.17032791237409567
-0.7410993598156408,-0.011336200291248016
-0.6582107343223462,0.1067495216163481
-0.7217268515588231,0.034453151417166705
-0.4419755920609584,0.20334878009029927
-0.7103456439443261,-0.001878178814683773
-0.7251811474051162,-0.0675618811185913
-0.5902761962574085,0.10673906287785756
-0.6463393387156564,0.08022249564022607
-0.6850597103083942,0.04413374176256318
-0.7303365438008751,0.05670552404874152
-0.7275582793325465,0.07021511790567364
-0.5022005466879063,0.4622064784984119
-0.6363273416539995,0.0752339371927982
-0.6878288085049499,-0.0220322039802172
-0.6869689051113792,-0.05203783420753842
-0.4899560564621402,0.13207070520564107
-0.6045059098439193,0.029604380975362166
-0.6402227338399826,0.04292839755292904
-0.6010515343763858,0.05003226476284975
-0.7443566874362312,-0.12282074767576819
-0.7198523446354189,-0.0673610167907893
-0.7330487824066231,0.011095611831321989
-0.7315511270043422,0.021065934962964272
-0.7477723914371761,0.021734016926257038
-0.6874253849346345,0.024752105489491166
-0.7805617167943003,-0.19657373880976434
-0.5984515504113859,0.07591913680112339
-0.6773053748172148,0.03257322363979359
-0.5995616251460053,0.11948479263440226
-0.7058749066216123,-0.09370050235656706
-0.6900411511391098,-0.11631151459485124
-0.5716572404663319,0.06730166851569819
-0.5146128641365635,0.199057715268385
-0.625957887900118,0.11546277656665796
-0.7245898154802766,-0.045391550166077044
-0.7406835821791145,-0.18382654449432895
-0.7000569086763466,-0.08703468367048661
-0.6726857444812909,-0.04594912134305405
-0.6986212188231892,-0.012037418526670132
-0.6583015351470562,0.0527230591787573
-0.41244309676922614,0.44805497825245333
-0.6359901600950055,0.01676669418270721
-0.5936413597956063,-0.035016225646792395
-0.5998037033002461,-0.009625543659848315
-0.6783695883358021,-0.07582313242788967
-0.6660443879924708,-0.25086638533515737
-0.6748969165032946,-0.2029897948959502
-0.6168802336518435,-0.011787800584525193
-0.6091730406088466,-0.09081531049230496
-0.6438129321677674,-0.29953165615040805
-0.6340422510857338,-0.29022333257298105
-0.6532256221142957,-0.2574591743978611
-0.7284786109315081,-0.2706281685956325
-0.7632585665566685,-0.24962785708580576
-0.723087008338638,-0.13929773676370644
-0.6669935110864437,-0.048073836914208856
-0.6218017161236321,-0.01258293483439242
-0.5889843585349536,0.09079191425191199
-0.5712465559955099,0.09290592976551193
-0.5382077474969347,0.13706129983033338
-0.4358570735503543,0.1170122226375647
-0.5987190509854582,-0.12835367865705133
-0.5710147770928627,-0.09187462797840687
-0.6827487415750632,-0.25876247937298724
-0.632963729666516,-0.16966886482511465
-0.6457400608180887,-0.1643585193741781
-0.6444831584971988,-0.17087531398744105
-0.5944882442026986,-0.08722880535586813
-0.664332738277864,-0.2445284051035903
-0.6376309765891359,-0.20655584643414054
-0.6433852646021702,-0.15320769724968825
-0.5440438986757284,-0.01464400813048887
-0.2623041429029081,0.12411818011309789
-0.2417411335916922,0.21170362309806062
-0.645542046923357,-0.19296698382980454
-0.640543923902951,-0.116066242808633
-0.40316367229739636,0.13636640320414983
-0.6046702321336421,-0.2290261513732373
-0.5833017437373588,-0.19184661936109815
-0.5907667466823805,-0.07753096530676079
-0.500399035011938,0.08780818353927078
-0.4266892813556862,0.16036313182558737
-0.3073459758362806,0.27926344061925146
-0.3972564278679849,0.19159410863961313
-0.5478358570065394,0.006437409041670478
-0.5013111433220189,-0.18244945070050814
-0.18270507816731535,0.2454010078258203
-0.4417606030555866,0.040089988747082056
-0.4057046157565054,0.06533106049223233
-0.15035319687273402,0.26226182889781896
-0.23636183732352561,0.06368240545169268
-0.5307294078494407,-0.29564825266805134
-0.4230293726282311,-0.07027629551225842
-0.4899526138612387,-0.3418885071552382
-0.4873140155103986,-0.28646156737934714
-0.6134099755443876,-0.27427027349995414
-0.8155884340584784,-0.1231410933572852
-0.6685629001597366,-0.17443644165837568
-0.6991778106941031,-0.22692176282717083
-0.6873433785205523,-0.2069408877296113
-0.6841529306049794,-0.17518388301149446
-0.6426031040620782,-0.08005616900218657
-0.5105642530744117,0.08309046050262334
-0.32563815554019626,0.1569289887832785
-0.33126954742721815,0.015393117079776808
-0.6400487581284787,-0.36326341445876553
-0.4193706746923971,-0.10001302804061143
-0.5994838687156562,-0.37901326142169045
-0.5185597669010171,-0.28902544728319657
-0.5389183724067061,-0.4413330427636302
-0.565665801939353,-0.48872336887644463
-0.6163945732473269,-0.3024052994564447
-0.602949042643716,-0.2733053205229222
-0.40790756242154647,-0.08651076920218886
-0.5163518352515293,-0.20224152080456753
-0.5528442925501286,-0.3205764198043295
-0.5121770357662073,-0.18984726702217974
-0.4170313412561888,0.09819205439608153
-0.606930136459619,-0.2123440062846633
-0.7342683168336106,-0.2994899960272608
-0.6738156783760257,-0.4737175218650336
-0.2569274908779126,0.20898570948584055
-0.3748408862511592,-0.09898645789295515
-0.41560641126893405,-0.328566859878181
-0.5380929230717295,-0.37655407551033937
-0.41634151826855936,-0.12593027669367704
-0.3626119664261112,-0.10166897260945273
-0.5553387676127115,-0.3970432432377291
-0.5300375962692397,-0.416693553973399
-0.4531477465629534,-0.3260966079261035
-0.3492428584580227,-0.27377983481673984
-0.5294022320241365,-0.2850281916640058
-0.5909175802364404,-0.2826046476737034
-0.44116213436001567,-0.03512856781321427
-0.5589824332858504,-0.21642374913129284
-0.44258689674332485,-0.16518162871662434
-0.5361824098896572,-0.44793738766077
0.297461363740384,-0.3820779302561861
0.36235580395970834,-0.2874403389408918
-0.1702772322424061,-0.5177620860451716
-0.32348738862185145,-0.6197822800451684
-0.23334217692997355,-0.3984922309528549
-0.2822412587105737,-0.2358831829343932
-0.3186456934962825,-0.2490430298354857
-0.5411286066853136,-0.41330548237417725
-0.42407631338932505,-0.03849898229513375
-0.1530702951441636,0.20077156469920632
-0.3799403053792873,-0.43097300302323904
-0.5122183315575002,-0.4502297440185915
-0.49222724324562034,-0.2596815510551731
-0.54529533327713,-0.42618580451303295
-0.4783048125408278,-0.40211299399934153
-0.35708713019300964,-0.11444680804711974
-0.40890751844524115,-0.27101892952796125
-0.34208958930749517,-0.12520481314226023
-0.27927960376949335,-0.16920945258619227
-0.3835235503004314,-0.1462489646470799
-0.3941776486035611,-0.17331263308101927
-0.4964858489540812,-0.30101907831611585
-0.5773718423765567,-0.4479773391919696
-0.5017925195979407,-0.4027824957170251
-0.4891924577294892,-0.40387150563583213
-0.5648903639892687,-0.44255985412444665
-0.5363752941698339,-0.40922821206511856
-0.5378057736134734,-0.37112947947419533
-0.40431516670692363,-0.25939827158305573
-0.5615046063304054,-0.35894046163753524
-0.2514145802856644,-0.043841693374126744
-0.2581152848281844,0.011061665250870545
-0.3718066199809754,-0.2896192176823819
-0.4396760519547054,-0.30103629163476836
-0.43452501803596444,-0.3963799647882318
-0.4335457416597728,-0.37401225885292777
-0.4832010942207163,-0.4424454702176342
-0.41877618039789266,-0.30098810366596906
-0.4930015854936399,-0.47560424011853286
-0.5173025915554645,-0.5310019787645965
-0.5010773730591951,-0.4548088298661368
-0.22131591959229813,-0.14926567200821428
-0.4067196383554317,-0.23903118012116198
-0.49239900355167554,-0.45491838551850333
-0.46859365064676484,-0.5531747534803828
-0.5101751957563285,-0.5627417073193937
0.170794059283208,-0.4960334651291582
0.9999999999999999,-0.1499849904181613
0.37678230954223313,-0.3709294299045388
0.044275036654091604,-0.5604633831410696
-0.22452309134604215,-0.6157004594697453
-0.2514423729221313,-0.5354277822126622
-0.3066320444282314,-0.6665360629652546
0.5036706506882885,-0.5478197624496823
0.1668760897158139,-1.0
-0.08562806552705327,-0.42504376258893795
-0.16840997387505224,-0.6059627139111585
-0.07242260371739245,-0.37479467992449256
-0.31010725778097786,-0.5201608725336593
-0.2429203550453543,-0.4401677682855917
-0.2713132801322927,-0.30458642534341923
-0.19012112030419565,-0.23450518956120714
-0.08329141072910462,0.021038198261843444
-0.3816449261365597,-0.6499698412642545
0.04277702807917538,-0.13831544513977262
0.0847311207400786,-0.04870231127217366
-0.3365081121771274,-0.40398126433409043
-0.35734774117739776,-0.6877336162759945
-0.1715734316234523,-0.13767802544075305
-0.35234653166520236,-0.24411531156067084
-0.5635826690434029,-0.406480685786932
-0.5940829513578395,-0.4601411804164469
-0.5813989819808405,-0.49609655886570336
-0.26828171767250153,-0.02568331019093638
-0.32819536317535125,-0.11023028554843302
-0.2420231159018995,-0.031169266362185588
-0.5291011016465617,-0.5712077539676339
-0.5502604008296446,-0.4261605191410621
-0.5327396060376404,-0.40808624836650154
-0.5697838313653617,-0.5594592207858973
-0.443744213751992,-0.40278297560380544
-0.518042363442915,-0.45810030638296895
-0.560967238899129,-0.5088734125131735
-0.627606445283871,-0.4095580755962827
-0.557435133045681,-0.29277282798907744
-0.5467544356576493,-0.2137542765918001
-0.6159680176004048,-0.3063658058690526
-0.5974269667306766,-0.5333499703493643
-0.6039603924264989,-0.46110489625501655
-0.5907446296100048,-0.6117158999918377
-0.48338877246366485,-0.4679805394783014
-0.3701403791428606,-0.13768818074341485
-0.18306006309710587,0.11682783945564729
-0.4873542711905394,-0.4199754555694313
-0.6368241226519875,-0.4553506104534333
-0.6772250832391439,-0.465871424073049
-0.5897824276300028,-0.29193634530719503
-0.5126285657068466,-0.17139539701392545
-0.22666651986612962,0.24079586753661653
-0.20396889346737418,0.17686583471749034
-0.4156014927271034,-0.021251630895283105
-0.6519008987873555,-0.2856512526206969
-0.34627928561873883,0.0986671228741702
-0.5732589020353881,-0.330758497970738
-0.80809337331193,-0.35025742974554097
-0.4613615221820814,0.036105038258329614
-0.41715706426552074,-0.10453075073491225
-0.4518520640627292,-0.3873707873632842
-0.6367560832990229,-0.5122265103239869
-0.5932988321192961,-0.29577780570088663
-0.7468269622120607,-0.4820059153067849
-0.710368918967851,-0.40801850383553917
-0.6742768668645649,-0.3035118517361256
-0.6522118594394932,-0.25598230318914617
-0.48453206859546466,-0.09134885876446021
-0.5120176203253118,-0.07244541616282732
-0.10495067183315904,0.26747732866948615
-0.17634144009448222,0.1155520772875844
-0.5259605674196277,-0.137915034725559
-0.5615061214599434,-0.135615396228455
-0.37199351414432247,0.08289307359831632
-0.4390996770409563,-0.12763199616618745
-0.4785604314360705,-0.15030954849506112
-0.5243281458655964,-0.15732393976707315
-0.5966438691535101,-0.2027660071782176
-0.6598809160505056,-0.25790460254337944
-0.5578399307997038,-0.2142996222718477
-0.5219719845714712,-0.3609882350756437
-0.5876920608914875,-0.375841195580292
-0.6294918895657998,-0.3071621907623865
-0.4580584256972516,-0.05630999276994464
-0.6819473064294453,-0.39349593451830245
-0.6637129578348022,-0.3720167321948262
-0.636129973957781,-0.15792936292206006
-0.5524042668273669,0.0008112888255569772
-0.48751848653999025,-0.09305619625577442
-0.6568927603504232,-0.38488496419458645
-0.6528346199169424,-0.2405676567348409
-0.5180646776149043,-0.06358304492672812
-0.44432927151555185,0.025413456164267045
-0.2822230032468274,0.13123812135850438
-0.6740763414001384,-0.2842288771217282
-0.6296393366384282,-0.26702666485372484
-0.45390789595545594,-0.08546119125487028
-0.4696266246900641,-0.15861764295370936
-0.425783428215649,-0.04956094491218363
-0.5793395453966714,-0.2338328322671672
-0.6755217248934879,-0.30832002771861977
-0.7208796678701889,-0.3638249798648071
-0.7336345689786135,-0.33182607639675454
-0.725738670655471,-0.2998890448054853
-0.6336963610946563,-0.19567743389685915
-0.7061611022351859,-0.21314901634083683
-0.7045910447963653,-0.20930000657488573
-0.787205261288002,-0.25524479729596733
-0.7223727089089059,-0.25802240671368437
-0.6688536680188006,-0.16655243398119676
-0.7527131029772658,-0.15379863306908476
-0.6588350726994814,-0.015344077977501772
-0.5249176254958922,-0.10238741672496748
-0.6224450595566459,-0.14172254202337836
-0.6298616833949376,-0.0011664013887562885
-0.7006279562330369,-0.10915795627929471
-0.45181788265787504,-0.05312753188183618
-0.23867666425357614,0.09451226393807927
-0.19834078899967,0.16689110705216725
-0.5040291593519395,-0.034523206273301674
-0.6897607600533731,-0.16100966318447604
-0.686212055918318,-0.16377126657405797
-0.49623569188016914,0.11388912314315094
-0.44150205222440075,0.3120852060790705
-0.6862814156571025,-0.02898583224349406
-0.7766556027789799,-0.061186772617242785
-0.7148414531167591,0.015158137986450992
-0.6491356625296743,0.060753256568607444
-0.631105262772818,0.05288595065413684
-0.6660500803586828,-0.08950348514709275
-0.5272120182555674,0.001192033658128061
-0.5262289902045515,0.03821974379074325
-0.5911134191709818,-0.009231814550216363
-0.5514238676188746,0.030111891384919903
-0.6260556580453895,0.01387583989054586
-0.7323613367705706,-0.19615420051191773
-0.7352153405003811,-0.2863503172531149
-0.7343714613284775,-0.15945870298749232
-0.6249359230319486,0.026560908310430897
-0.733101514059255,-0.07365128456611765
-0.6672128434781164,0.060228946802349054
-0.6066608292086769,0.00366561494845416
-0.7002436873562686,-0.20857385668084907
-0.715906884213118,-0.2080385534153725
-0.6367232226907693,-0.03544387861524227
-0.6058271279871854,0.06017952655148437
-0.6701549991895148,0.08458041060890736
-0.7503584885656347,-0.003574732953713411
-0.7480358771091924,0.029100354850141563
-0.6831065565160663,0.11685541661640958
-0.605561296316871,0.15657645583170277
-0.4560791595531106,0.18671885532352045
-0.3915929598022523,0.14695747799531628
-0.6118707379506405,0.015877484289163885
-0.6336232477152268,0.040302929322866055
-0.6390088256166572,0.04720939371457719
-0.7329325502471935,0.04867291182238917
-0.5902691013197076,0.16257580280726336
-0.4696991887093581,0.24343672376789555
-0.5917519599176897,0.1054190631587307
-0.4655088712240802,0.11916686002575289
-0.4822598895710819,0.3003726223641013
-0.48172233190397484,0.20407647214425984
-0.5651829633052492,0.15733837616022273
-0.7394031350752952,0.03249039426399816
-0.7756046741347169,-0.021226148846638024
-0.6888329615877977,0.09197841691689526
-0.5185274057789659,0.20972000493161796
-0.6316980808837945,0.04119008869389293
-0.6641276822136553,0.0626949545663468
-0.6106895270038202,0.07799407099971989
-0.7585882349664044,-0.16198234691654612
-0.7357778666871074,-0.1258250495844783
-1.0,-0.05057232504418252
-0.5688945094330959,0.1420608713454582
-0.6994372866979444,0.03373706643990926
-0.7509268563538841,-0.048360658178248916
-0.6708800712178568,0.01421047912116899
-0.49199774953525155,0.21039742021165841
-0.7150460095664617,-0.07100996413420607
-0.7162703459012592,-0.1677737880435312
-0.6479759940833854,-0.05064248737238321
-0.6639896296254582,-0.03427766645839811
-0.7431757148736117,-0.13461443356802075
-0.6559865008986945,-0.07097458473022537
-0.5687013362273874,0.07461664382880961
-0.750549245506098,-0.08373315345710788
-0.740306931887987,-0.04839738285734259
-0.4489443862393542,0.1715114245976982
-0.5663585491622555,0.09792393993029302
-0.5883220022573681,0.19335310556970176
-0.6452175801130118,0.1719023024259953
-0.7321101590555172,0.01940540620074352
-0.7925868730014368,0.01537417853784756
-0.7100081540921255,0.04767942000569553
-0.6859053827292486,-0.06536920500937102
-0.6733354202174361,-0.01430360814157805
-0.6155033550982419,0.06958945398336505
-0.5638493298854986,0.19385170112617922
-0.5699809957839967,0.16306722787200822
-0.7127959353708171,0.02343388739165675
-0.33485673718108955,0.6368578246845694
-0.236429833158112,0.5165812889026994
-0.4980148007598486,0.21721451829858857
-0.7742096296971547,-0.03265577712328993
-0.7909148644877674,-0.011885413357251698
-0.7898925473606216,-0.01708100788530524
-0.9461830932530798,0.06341574990794385
-0.4998877595364585,0.13248305204857502
-0.5060634033862448,0.13503229397147448
-0.6319164263900423,0.1295118336376544
-0.7398350161236572,-0.04471208098799956
0.03779696972250057,1.0000000000000002
-0.5787745895614128,-0.02969205892779174
-0.6819478575601089,-0.11706073974751585
-0.7156436653852618,-0.11577030564014418
-0.5669545872082592,0.06417617895382755
-0.6119789835360426,0.034591892610925545
-0.7402263359712865,-0.11528111116099632
-0.6186782685006994,0.04485668700146367
-0.5645750799471088,0.10364156786584633
-0.743734991545987,-0.16629532642835643
-0.6854796113891812,-0.1272605040234526
-0.6772053342731865,-0.05088716389670814
-0.6445081740028272,0.077638373596365
-0.6825356911458598,-0.0031840315435406885
-0.6943463515024488,0.04184203541695952
-0.5611145887961555,0.08202583725233079
-0.49180751422372376,0.1719706239284306
-0.6450624320345144,0.030287546118488634
-0.735810996381923,-0.126211974142663
-0.6788589035559089,-0.09841107097551723
-0.6115033898670688,0.021864709209822197
-0.5678751423945111,0.04353737119019277
-0.4253953560246587,0.33217283568052663
-0.51311743323456,0.10814606423461245
-0.725255057274468,-0.14946877130590513
-0.6911009845713566,-0.15075076016024136
-0.630629810307121,-0.1250019375450588
-0.5872828514607975,0.005697649157663742
-0.6473684879761101,-0.1806049193764725
-0.6003083871654641,-0.0978093483775152
-0.6557321456733987,-0.22954914577533475
-0.6566283538802856,-0.14909035816304866
-0.6544442326139456,-0.03962096296337142
-0.42525269454457437,0.19061329279683892
-0.46600314393815584,0.09288038861215264
-0.5288699950422345,0.07296473709375204
-0.6125710754075928,0.012898886859207925
-0.5922411954830692,-0.01103388602217556
-0.49965944338999196,0.015791000788138693
-0.4211974795027255,0.1211685421568236
-0.49383089924254214,0.04661621381172629
-0.5527539440977332,0.03428034204497926
-0.5519732705990935,0.06379943443971534
-0.664115993444728,-0.05267527568541695
-0.7173351140620012,-0.07754363302444042
-0.5647728964790715,0.044858784135721474
-0.5398591662170603,-0.10272896416130373
-0.56908202780644,-0.20524297426708576
-0.6339362709973324,-0.27464453081459694
-0.6885529354886213,-0.17883900286452406
-0.6711122042607384,-0.13603215115844824
-0.591106939846304,-0.06988463453928356
-0.5293429082079134,-0.12049573388755726
-0.5731646862648525,-0.14561733760181533
-0.5902533156948092,0.02559754834517447
-0.21940309802026875,0.26473535657075037
-0.4652013115372732,0.008405524419498905
-0.544832997455268,-0.12293075769235985
-0.2824984903968063,0.04813894500431623
-0.40500119481905716,0.07474146770805501
-0.4604419598622499,0.027798197060813212
-0.6078428529216099,-0.21093861773934808
-0.4885316882144124,-0.17996883025270366
-0.6027765194633945,-0.3601895291746511
-0.6340491494986527,-0.38905994024738927
-0.646421485482808,-0.45272683764376614
-0.6454799437398244,-0.37151397421354315
-0.6340913388110879,-0.3964832067838694
-0.686341499213999,-0.27501067172635174
-0.6553043398702618,-0.20549980629561262
-0.638462289201508,-0.2229340841763012
-0.5522018949489198,-0.16227162333325426
-0.4525718482350746,0.061419997858257136
-0.4643172487904738,-0.128267688767834
-0.4599774370932606,-0.27205731383538
-0.46425476757290673,-0.2916449549637266
-0.560070666879257,-0.3990728746802247
-0.5143133829105537,-0.23258645283833693
-0.5862814490648017,-0.15650611844438825
-0.4886077697512646,-0.34846941322025515
-0.5559518725396982,-0.3818047676071055
-0.5132185128967116,-0.17408929459474243
-0.465579140190477,-0.18723773010918576
-0.4555416417230152,-0.4973423398800313
-0.5533626997813351,-0.4616104873244636
-0.6045971705585226,-0.39867044706665383
-0.3121549571597075,-0.14524189814737737
-0.45335610507694846,-0.4577261531469481
-0.4123326214387061,-0.2866938245590025
-0.44458587573694774,-0.3502136452700123
-0.41913032190136174,-0.30362868608924154
-0.5018424376815595,-0.3377335905022847
-0.446516489545278,-0.10876481703285666
-0.5383726429828705,-0.41389130073039054
-0.5081321342804529,-0.33388698032134945
-0.5523000466476718,-0.37843659756990466
-0.18392070528275395,0.1540262102957038
-0.47503381397232924,-0.41544426182429517
-0.38344271844820604,-0.21273804135239732
-0.45264798844369264,-0.4286715108472661
-0.4789382849251918,-0.24893433720700042
-0.24644843191355537,0.16926269235321673
-0.5355625734757633,-0.4478419996665848
-0.60083335583593,-0.4582905310253017
-0.6370322990872201,-0.4429398235194624
-0.5297117259012234,-0.2797199163492172
-0.5427655953086478,-0.1388753317680928
-0.6510420342480733,-0.3926181821501472
-0.26126149213549554,-0.015190605261562656
-0.33300427634788354,-0.23786704891664
-0.5276542829259687,-0.5076701584614187
-0.508061271026325,-0.37922048730964164
-0.352768261467835,-0.22473493009408962
-0.4384946231527751,-0.4323925852721363
-0.3376770818332896,-0.18500818049546947
-0.18997841355172052,0.06655680314118845
-0.5026492896321175,-0.3333556589161898
-0.41679103663336114,-0.28595728801588993
-0.3526113826964142,-0.12525987590985868
-0.07547492609826256,0.16799878235794813
-0.1636296868822601,0.15478994672614182
-0.29034076728784247,0.0903849145393158
-0.09374274828254198,0.4154524934580166
-0.2549740318875166,0.09840838853429335
-0.3805161054809256,-0.4273225075607672
-0.47340025770623867,-0.5303278534860766
-0.29262795784857515,-0.07189269111422747
-0.1763032327318403,-0.550157918951216
0.18560875467231874,-0.2601590425920941
-0.37348480913590437,-0.6695373353371243
-0.2618400187185401,-0.2655226074080945
-0.3832922234534518,-0.46781757521298634
-0.36304658411787666,-0.6225129883439353
-0.4935235932806341,-0.5298754743275796
-0.5201881503015608,-0.343730674927146
-0.4171742731357622,-0.3159130445336118
-0.4025013371811089,-0.6401578282752466
-0.1682724794084654,-0.3203869588676259
-0.03837926388756374,0.18047494758221777
-0.40734779063770343,-0.4335508184499087
-0.5247580785823179,-0.44272288525218645
-0.22555132740492417,-0.22473932267327068
-0.4089526070560927,-0.6239566171365032
-0.4493907657753806,-0.5733286998729823
-0.355369939808712,-0.3904682508311581
-0.32465353277118564,-0.26005982987052456
-0.3934985096525189,-0.2962860156628886
-0.4679993855592139,-0.6175297968290627
-0.47115659096903206,-0.5655771843624645
0.26577910260002946,-0.20762200990533666
0.5940934067752058,-0.2360685601446758
-0.14666037018994127,-0.8012380389598596
-0.3903550767529285,-0.6321412124168279
-0.4283044720665656,-0.5076190309237438
-0.308463408099581,-0.13631117516855062
-0.11847112837338741,0.18231782945004232
-0.09746649465739471,0.10951924021552303
-0.4003585924997959,-0.4481952512568136
-0.4721880249112343,-0.47942918034040205
-0.1621850638408205,-0.04798249398733656
-0.44900817580853347,-0.2677038510304463
-0.5452381075874724,-0.40432614058063165
-0.48212303612050067,-0.33627958107849165
-0.5774977858710261,-0.3584025255756387
-0.5768885609494927,-0.3519391886598022
-0.11672706081994277,-0.09364522010689587
-0.46886423916893094,-0.6069360144019207
-0.46654307585251187,-0.5832241346084726
-0.4979903798763836,-0.35705868868385016
-0.45718835836510396,-0.10804930504162318
-0.4183779921630084,-0.17283693954617768
-0.44707992498419413,-0.45227601316748683
-0.4944889924140694,-0.532948081214355
-0.5652750278475694,-0.3876466385111338
-0.3020509696961823,0.013094753882719412
-0.5391181168503334,-0.13558499356122844
-0.44599340590436976,-0.4215513592941624
-0.08701278094052012,-0.05625981005098059
-0.48481297370576737,-0.4718741465752181
-0.47003667919456,-0.4533716492313336
-0.5451015095550247,-0.5211419242299435
-0.43162715735874396,-0.2794611096933561
-0.5676836441675442,-0.33980071257858857
-0.5216788117658762,-0.44215578902872127
-0.5338861725531772,-0.5527904311837792
-0.5382183682887652,-0.4017994586077827
-0.45138405679718385,-0.08129484034832207
-0.5259328096549436,-0.07516772643955578
-0.5893743192448991,-0.42727002515583945
-0.10729379573404352,-0.13206973029915875
-0.48199626874684864,-0.2906778682866732
-0.5673672399021187,-0.3392502873713572
0.004954811211872134,-0.09537058398926429
-0.3455523344617879,-0.45904691132131387
-0.552880369657665,-0.3782919146757899
-0.6213117680868624,-0.31368311080596745
-0.6194741323258114,-0.30015282707908997
-0.16123834083936128,0.14958893101386633
-0.40935267284355825,0.0030381364324415516
-0.4275223989003629,0.007834211014763337
-0.5001568944539349,-0.17395050465657574
-0.6451767704945586,-0.38589574515463726
-0.6419776208361447,-0.4281498584937996
-0.48583809773062736,-0.35606423339883286
